zcta19,zcta_area,count_ntm_stops,totpop13_17,stops_per_capita,stops_per_sqmile
"68123",24.27424,0,31770,0,0
"68124",5.770983,0,15959,0,0
"68127",6.674583,0,22073,0,0
"68128",6.408627,0,19065,0,0
"68130",7.848431,0,20688,0,0
"68131",2.035878,0,12988,0,0
"68132",2.633249,0,14549,0,0
"68133",17.79915,0,11080,0,0
"68134",8.574546,0,29447,0,0
"68135",8.229319,0,28164,0,0
"68136",8.611235,0,17257,0,0
"68137",8.331937,0,26128,0,0
"68138",12.34578,0,12143,0,0
"68142",18.80861,0,3597,0,0
"68144",7.496576,0,23913,0,0
"68147",5.051764,0,10926,0,0
"68152",13.69632,0,6581,0,0
"68154",6.633339,0,22866,0,0
"68157",2.523848,0,6234,0,0
"68164",9.117836,0,28786,0,0
"68178",.1160137,0,1477,0,0
"68301",101.7413,0,1430,0,0
"68303",61.35884,0,286,0,0
"68304",22.02605,0,432,0,0
"68305",141.9175,0,3995,0,0
"68307",40.53099,0,433,0,0
"68309",1.835186,0,113,0,0
"68310",210.6422,0,13760,0,0
"68313",75.58788,0,635,0,0
"68314",32.92699,0,595,0,0
"68315",38.73225,0,67,0,0
"68316",55.39275,0,489,0,0
"68317",44.82433,0,1804,0,0
"68318",47.97352,0,452,0,0
"68319",70.42566,0,596,0,0
"68320",59.12886,0,375,0,0
"68321",28.44813,0,350,0,0
"68322",55.72662,0,467,0,0
"68323",109.5948,0,311,0,0
"68324",28.82589,0,160,0,0
"68325",50.44114,0,208,0,0
"68326",45.40496,0,282,0,0
"68327",31.76063,0,243,0,0
"68328",33.95156,0,563,0,0
"68329",72.8217,0,554,0,0
"68331",50.65419,0,1004,0,0
"68332",44.71571,0,119,0,0
"68333",116.9621,0,8741,0,0
"68335",76.81001,0,512,0,0
"68336",19.71511,0,504,0,0
"68337",69.20169,0,274,0,0
"68338",57.39402,0,292,0,0
"68339",43.80497,0,1276,0,0
"68340",63.12321,0,873,0,0
"68341",99.8536,0,1047,0,0
"68342",72.54993,0,497,0,0
"68343",92.14191,0,990,0,0
"68344",40.27636,0,514,0,0
"68345",48.89128,0,239,0,0
"68346",54.77802,0,498,0,0
"68347",34.3426,0,2644,0,0
"68348",39.09843,0,334,0,0
"68349",50.47174,0,1028,0,0
"68350",25.60799,0,238,0,0
"68351",92.3135,0,819,0,0
"68352",293.0219,0,4980,0,0
"68354",101.18,0,976,0,0
"68355",152.2257,0,5070,0,0
"68357",52.2586,0,407,0,0
"68358",48.24846,0,1974,0,0
"68359",123.5245,0,1661,0,0
"68360",22.02926,0,518,0,0
"68361",96.93134,0,2306,0,0
"68362",4.922531,0,118,0,0
"68364",.1335269,0,89,0,0
"68365",54.55483,0,299,0,0
"68366",52.04615,0,1014,0,0
"68367",67.79848,0,287,0,0
"68368",35.90125,0,523,0,0
"68370",171.6473,0,2064,0,0
"68371",78.6741,0,1575,0,0
"68372",36.86535,0,3128,0,0
"68375",41.21124,0,154,0,0
"68376",147.8355,0,1463,0,0
"68377",53.77529,0,412,0,0
"68378",65.29476,0,709,0,0
"68379",.0878348,0,55,0,0
"68380",4.052809,0,90,0,0
"68381",62.63632,0,190,0,0
"68382",.0401824,0,20,0,0
"68401",44.8955,0,728,0,0
"68402",33.08822,0,1282,0,0
"68403",.642006,0,136,0,0
"68404",49.37203,0,950,0,0
"68405",79.91087,0,3503,0,0
"68406",53.56904,0,424,0,0
"68407",45.78749,0,628,0,0
"68409",31.15472,0,767,0,0
"68410",153.9319,0,8783,0,0
"68413",50.80231,0,577,0,0
"68414",49.84534,0,269,0,0
"68415",71.88686,0,766,0,0
"68416",45.46765,0,247,0,0
"68417",24.1021,0,275,0,0
"68418",65.7604,0,1217,0,0
"68419",.2837017,0,278,0,0
"68420",135.4408,0,1371,0,0
"68421",46.17571,0,1274,0,0
"68422",47.12429,0,397,0,0
"68423",54.76013,0,981,0,0
"68424",65.27782,0,735,0,0
"68428",54.59319,0,1250,0,0
"68430",44.06846,0,1448,0,0
"68431",49.67775,0,321,0,0
"68433",51.63522,0,176,0,0
"68434",159.8774,0,8652,0,0
"68436",92.5864,0,494,0,0
"68437",30.13892,0,262,0,0
"68438",.0971626,0,121,0,0
"68439",36.65603,0,526,0,0
"68440",20.78334,0,96,0,0
"68441",62.96637,0,204,0,0
"68442",37.866,0,283,0,0
"68443",104.1334,0,995,0,0
"68444",26.76547,0,60,0,0
"68445",22.03686,0,72,0,0
"68446",100.9839,0,2797,0,0
"68447",51.43164,0,490,0,0
"68448",34.23402,0,398,0,0
"68450",125.2507,0,3181,0,0
"68452",15.39006,0,58,0,0
"68453",59.75618,0,279,0,0
"68454",55.16975,0,559,0,0
"68455",35.26174,0,475,0,0
"68456",55.18403,0,1113,0,0
"68457",39.60133,0,244,0,0
"68458",23.93827,0,184,0,0
"68460",96.93305,0,713,0,0
"68461",24.06813,0,733,0,0
"68462",55.52183,0,4285,0,0
"68463",56.93548,0,1359,0,0
"68464",80.47839,0,527,0,0
"68465",100.753,0,2289,0,0
"68466",99.12408,0,1796,0,0
"68467",180.8652,0,9486,0,0
"68502",5.91083,98,26951,3.63623,16.57974
"68503",2.962506,99,15850,6.24606,33.41766
"68504",6.822622,81,17114,4.73297,11.87227
"68505",3.748199,39,17312,2.25277,10.405
"68506",7.344255,94,29018,3.23937,12.79912
"68507",10.29005,32,13750,2.32727,3.109801
"68508",3.059976,84,15768,5.32725,27.45119
"68510",5.846237,74,21396,3.45859,12.65772
"68512",9.085446,48,13505,3.55424,5.283175
"68514",5.168835,0,205,0,0
"68516",19.06412,123,42851,2.87041,6.451911
"68517",26.95308,0,487,0,0
"68520",11.09734,1,1405,.711744,.0901117
"68521",14.55125,115,34645,3.31938,7.903102
"68522",10.82732,28,13290,2.10685,2.586051
"68523",16.10215,0,1449,0,0
"68524",31.7164,44,6114,7.1966,1.387295
"68526",11.28918,33,6399,5.15706,2.923153
"68527",27.098,0,848,0,0
"68528",19.8762,28,6760,4.14201,1.40872
"68531",4.0631,1,52,19.2308,.2461175
"68532",8.805576,0,658,0,0
"68601",299.1194,0,28357,0,0
"68620",306.2728,0,2742,0,0
"68621",34.24754,0,636,0,0
"68622",175.3032,0,326,0,0
"68623",87.51659,0,200,0,0
"68624",71.5471,0,983,0,0
"68626",62.48739,0,635,0,0
"68627",128.1082,0,650,0,0
"68628",110.4482,0,742,0,0
"68629",144.4164,0,1364,0,0
"68631",41.77952,0,462,0,0
"68632",155.8682,0,3971,0,0
"68633",103.3287,0,1246,0,0
"68634",.4108386,0,472,0,0
"68635",55.05698,0,536,0,0
"68636",225.4352,0,1288,0,0
"68637",97.17149,0,355,0,0
"68638",155.5932,0,1868,0,0
"68640",124.528,0,1494,0,0
"68641",94.82205,0,1065,0,0
"68642",129.7809,0,1841,0,0
"68643",95.90965,0,1115,0,0
"68644",90.97481,0,700,0,0
"68647",68.48924,0,678,0,0
"68648",41.79728,0,411,0,0
"68649",107.6396,0,2080,0,0
"68651",124.672,0,1437,0,0
"68652",125.6063,0,578,0,0
"68653",57.87537,0,683,0,0
"68654",53.77561,0,527,0,0
"68655",29.99033,0,176,0,0
"68658",75.38498,0,703,0,0
"68659",32.43998,0,117,0,0
"68660",133.4864,0,1227,0,0
"68661",156.4173,0,7402,0,0
"68662",93.79575,0,1301,0,0
"68663",92.90341,0,849,0,0
"68664",.3992103,0,378,0,0
"68665",280.5639,0,946,0,0
"68666",90.07156,0,1562,0,0
"68667",14.6878,0,113,0,0
"68669",56.07794,0,385,0,0
"68701",191.6536,0,30356,0,0
"68710",84.88703,0,814,0,0
"68711",237.4652,0,363,0,0
"68713",572.3687,0,2207,0,0
"68714",728.059,0,1210,0,0
"68715",56.59185,0,1625,0,0
"68716",60.5153,0,924,0,0
"68717",22.73082,0,207,0,0
"68718",228.2371,0,1631,0,0
"68719",61.60933,0,128,0,0
"68720",66.75816,0,267,0,0
"68722",93.21942,0,609,0,0
"68723",69.36401,0,462,0,0
"68724",34.11024,0,156,0,0
"68725",168.1439,0,466,0,0
"68726",120.8507,0,738,0,0
"68727",71.09052,0,780,0,0
"68728",24.18485,0,192,0,0
"68729",158.5841,0,1938,0,0
"68730",149.0791,0,1870,0,0
"68731",36.75135,0,2804,0,0
"68732",46.90506,0,196,0,0
"68733",99.27342,0,1455,0,0
"68734",24.16078,0,77,0,0
"68735",372.7131,0,824,0,0
"68736",70.10252,0,549,0,0
"68739",222.9866,0,3002,0,0
"68740",70.09531,0,1113,0,0
"68741",64.07316,0,739,0,0
"68742",38.97023,0,124,0,0
"68743",64.7406,0,644,0,0
"68745",119.1614,0,1584,0,0
"68746",237.9755,0,410,0,0
"68747",32.05008,0,161,0,0
"68748",169.401,0,3008,0,0
"68749",2.018003,0,54,0,0
"68751",.1599891,0,89,0,0
"68752",146.1783,0,753,0,0
"68753",147.2158,0,85,0,0
"68755",144.9567,0,261,0,0
"68756",131.0661,0,1856,0,0
"68757",131.4863,0,820,0,0
"68758",112.3815,0,1309,0,0
"68759",245.7821,0,203,0,0
"68760",223.7813,0,1338,0,0
"68761",39.41917,0,334,0,0
"68763",542.0625,0,4723,0,0
"68764",136.2046,0,810,0,0
"68765",117.0196,0,1346,0,0
"68766",123.0181,0,530,0,0
"68767",212.2,0,3298,0,0
"68768",69.45856,0,550,0,0
"68769",143.608,0,1726,0,0
"68770",94.02554,0,1406,0,0
"68771",146.8904,0,1404,0,0
"68773",53.33483,0,142,0,0
"68774",42.02513,0,218,0,0
"68776",21.75278,0,14880,0,0
"68777",178.3962,0,710,0,0
"68778",475.026,0,540,0,0
"68779",171.9446,0,2745,0,0
"68780",309.9706,0,1016,0,0
"68781",116.2117,0,1628,0,0
"68783",222.3052,0,980,0,0
"68784",105.2533,0,1959,0,0
"68785",30.65543,0,342,0,0
"68786",120.9895,0,1054,0,0
"68787",140.5773,0,6381,0,0
"68788",194.5564,0,4635,0,0
"68789",43.9565,0,145,0,0
"68790",65.32705,0,858,0,0
"68791",134.1895,0,1906,0,0
"68792",58.49379,0,395,0,0
"68801",91.14374,0,29812,0,0
"68803",87.46991,0,24838,0,0
"68810",19.0407,0,1005,0,0
"68812",118.2706,0,618,0,0
"68813",563.2394,0,484,0,0
"68814",192.9345,0,918,0,0
"68815",149.6079,0,604,0,0
"68816",37.39016,0,255,0,0
"68817",94.27507,0,280,0,0
"68818",182.0399,0,5371,0,0
"68820",41.02531,0,362,0,0
"68821",200.7802,0,62,0,0
"68822",397.4616,0,4591,0,0
"68823",934.1816,0,2176,0,0
"68824",106.9876,0,1458,0,0
"68825",314.8627,0,1140,0,0
"68826",147.7458,0,3838,0,0
"68827",62.14776,0,643,0,0
"68828",98.47892,0,335,0,0
"68831",66.13714,0,756,0,0
"68832",110.8554,0,2232,0,0
"68833",461.6964,0,426,0,0
"68834",96.34464,0,153,0,0
"68835",98.7775,0,509,0,0
"68836",150.4623,0,1605,0,0
"68837",24.2353,0,186,0,0
"68838",51.00905,0,278,0,0
"68840",147.4172,0,3312,0,0
"68841",65.36451,0,588,0,0
"68842",159.6525,0,607,0,0
"68843",82.81451,0,812,0,0
"68844",44.74338,0,230,0,0
"68845",112.1704,0,21065,0,0
"68846",28.63388,0,310,0,0
"68847",94.78268,0,16635,0,0
"68849",.1679942,0,747,0,0
"68850",262.2576,0,12173,0,0
"68852",109.4453,0,593,0,0
"68853",200.4142,0,1522,0,0
"68854",70.11084,0,751,0,0
"68855",188.8015,0,509,0,0
"68856",109.7751,0,589,0,0
"68858",61.35764,0,329,0,0
"68859",87.63545,0,573,0,0
"68860",180.112,0,265,0,0
"68861",.3746199,0,79,0,0
"68862",283.6961,0,2977,0,0
"68863",124.2814,0,1280,0,0
"68864",172.4931,0,1166,0,0
"68865",64.07601,0,1024,0,0
"68866",118.4475,0,972,0,0
"68869",208.0283,0,2137,0,0
"68870",42.98531,0,553,0,0
"68871",66.31126,0,254,0,0
"68872",66.584,0,814,0,0
"68873",179.4627,0,3604,0,0
"68874",267.6238,0,939,0,0
"68875",197.0471,0,664,0,0
"68876",91.75362,0,1561,0,0
"68878",133.27,0,421,0,0
"68879",343.4079,0,360,0,0
"68881",25.0444,0,43,0,0
"68882",117.048,0,367,0,0
"68883",172.5564,0,2615,0,0
"68901",137.672,0,26126,0,0
"68920",137.7757,0,1654,0,0
"68922",163.5768,0,1323,0,0
"68923",1.596481,0,86,0,0
"68924",97.61595,0,1131,0,0
"68925",60.95687,0,647,0,0
"68926",143.1301,0,717,0,0
"68927",153.9427,0,1297,0,0
"68928",114.4745,0,457,0,0
"68929",50.42673,0,177,0,0
"68930",140.4606,0,1453,0,0
"68932",73.29733,0,445,0,0
"68933",60.09855,0,888,0,0
"68934",26.98568,0,88,0,0
"68935",121.3461,0,757,0,0
"68936",75.64435,0,407,0,0
"68937",164.215,0,1571,0,0
"68938",58.64482,0,520,0,0
"68939",122.7966,0,1186,0,0
"68940",94.02609,0,628,0,0
"68941",84.02085,0,756,0,0
"68942",145.3862,0,311,0,0
"68943",51.68435,0,293,0,0
"68944",105.1585,0,1268,0,0
"68945",41.00619,0,273,0,0
"68946",26.45531,0,12,0,0
"68947",69.19739,0,662,0,0
"68948",90.68435,0,335,0,0
"68949",213.5173,0,6370,0,0
"68950",47.54721,0,436,0,0
"68952",65.63796,0,87,0,0
"68954",11.64195,0,50,0,0
"68955",95.29395,0,2083,0,0
"68956",98.69982,0,1421,0,0
"68957",107.5178,0,595,0,0
"68958",74.59153,0,664,0,0
"68959",305.6606,0,3884,0,0
"68960",54.55347,0,164,0,0
"68961",126.7671,0,782,0,0
"68964",31.58906,0,55,0,0
"68966",123.213,0,700,0,0
"68967",193.0441,0,897,0,0
"68969",1.540609,0,51,0,0
"68970",152.9229,0,1392,0,0
"68971",103.6574,0,359,0,0
"68972",129.1223,0,89,0,0
"68973",50.36901,0,349,0,0
"68974",31.38761,0,169,0,0
"68975",27.33609,0,129,0,0
"68976",92.01062,0,367,0,0
"68977",106.2093,0,320,0,0
"68978",143.1307,0,2104,0,0
"68979",127.2113,0,1943,0,0
"68980",29.79041,0,489,0,0
"68981",81.99007,0,343,0,0
"68982",101.8189,0,693,0,0
"69001",447.2748,0,9030,0,0
"69020",94.56567,0,519,0,0
"69021",303.164,0,1496,0,0
"69022",358.4468,0,1714,0,0
"69023",225.1593,0,335,0,0
"69024",288.7017,0,1293,0,0
"69025",236.5292,0,1058,0,0
"69026",50.32799,0,194,0,0
"69027",41.76945,0,42,0,0
"69028",178.1462,0,800,0,0
"69029",197.7259,0,392,0,0
"69030",330.9513,0,252,0,0
"69032",335.128,0,449,0,0
"69033",367.969,0,2439,0,0
"69034",191.0426,0,1113,0,0
"69036",49.85711,0,68,0,0
"69037",76.01002,0,99,0,0
"69038",174.7784,0,562,0,0
"69039",102.7365,0,68,0,0
"69040",197.8676,0,647,0,0
"69041",161.9525,0,122,0,0
"69042",42.19168,0,77,0,0
"69043",194.2694,0,444,0,0
"69044",192.9536,0,728,0,0
"69045",374.1648,0,1169,0,0
"69046",112.6498,0,158,0,0
"69101",596.0814,0,29324,0,0
"69120",335.1222,0,1139,0,0
"69121",631.4343,0,362,0,0
"69122",190.4809,0,702,0,0
"69123",203.3249,0,913,0,0
"69125",239.806,0,355,0,0
"69127",176.9609,0,920,0,0
"69128",430.9932,0,165,0,0
"69129",308.0039,0,1199,0,0
"69130",227.6823,0,5199,0,0
"69131",190.2781,0,646,0,0
"69132",135.6939,0,130,0,0
"69133",228.7375,0,421,0,0
"69134",220.3207,0,448,0,0
"69135",158.9614,0,111,0,0
"69138",337.1804,0,4231,0,0
"69140",355.1807,0,1864,0,0
"69141",115.8243,0,415,0,0
"69142",123.5516,0,71,0,0
"69143",239.1853,0,1336,0,0
"69144",121.5631,0,102,0,0
"69145",415.0235,0,3228,0,0
"69146",189.4263,0,372,0,0
"69147",451.8911,0,596,0,0
"69148",372.3416,0,118,0,0
"69149",301.7526,0,790,0,0
"69150",168.8448,0,309,0,0
"69151",319.4176,0,849,0,0
"69152",1496.838,0,756,0,0
"69153",201.2425,0,5489,0,0
"69154",450.7692,0,1160,0,0
"69155",352.8572,0,1138,0,0
"69156",325.1376,0,750,0,0
"69157",27.16183,0,45,0,0
"69161",135.0206,0,99,0,0
"69162",434.5023,0,7558,0,0
"69163",648.72,0,949,0,0
"69165",423.9227,0,1962,0,0
"69166",809.7821,0,638,0,0
"69167",641.2863,0,354,0,0
"69168",162.4412,0,235,0,0
"69169",254.0087,0,561,0,0
"69170",220.0851,0,269,0,0
"69171",2.813936,0,6,0,0
"69201",1256.009,0,3944,0,0
"69210",789.1828,0,2393,0,0
"69211",492.0397,0,498,0,0
"69212",184.3414,0,271,0,0
"69214",292.1918,0,323,0,0
"69216",238.9213,0,106,0,0
"69217",177.4276,0,360,0,0
"69218",518.7283,0,235,0,0
"69219",291.9987,0,167,0,0
"69220",48.60265,0,18,0,0
"69221",459.2204,0,242,0,0
"69301",1037.587,0,9994,0,0
"69331",166.7985,0,74,0,0
"69333",587.3857,0,274,0,0
"69334",311.2354,0,2062,0,0
"69335",104.1269,0,20,0,0
"69336",459.1784,0,2599,0,0
"69337",694.5933,0,7148,0,0
"69339",387.3485,0,1525,0,0
"69340",300.5351,0,157,0,0
"69341",220.3827,0,10751,0,0
"69343",1273.185,0,2280,0,0
"69345",438.5642,0,441,0,0
"69346",1150.803,0,624,0,0
"69347",436.7297,0,1246,0,0
"69348",923.2277,0,1536,0,0
"69350",460.0016,0,404,0,0
"69351",822.9304,0,258,0,0
"69352",132.2207,0,721,0,0
"69353",.02966,0,28,0,0
"69354",212.5275,0,115,0,0
"69355",.5852181,0,181,0,0
"69356",130.8226,0,1762,0,0
"69357",314.2283,0,3517,0,0
"69358",187.7681,0,1918,0,0
"69360",420.6424,0,1375,0,0
"69361",115.9407,0,17843,0,0
"69365",18.30563,0,62,0,0
"69366",701.894,0,288,0,0
"69367",210.7585,0,232,0,0
"70001",5.990351,0,39745,0,0
"70002",3.454565,0,20437,0,0
"70003",7.16882,0,41056,0,0
"70005",4.43001,0,25767,0,0
"70006",2.742851,0,16531,0,0
"70030",36.73417,0,4019,0,0
"70031",3.530325,0,1361,0,0
"70032",1.75001,0,4319,0,0
"70036",5.021791,0,1146,0,0
"70037",67.67154,0,15966,0,0
"70038",1.399283,0,266,0,0
"70039",12.16433,0,2388,0,0
"70040",72.14553,0,1145,0,0
"70041",11.00969,0,2682,0,0
"70043",8.325438,0,22907,0,0
"70047",10.84529,0,12109,0,0
"70049",18.24627,0,2315,0,0
"70050",.5916768,0,66,0,0
"70051",8.957677,0,2059,0,0
"70052",2.971477,0,3757,0,0
"70053",3.884715,0,16316,0,0
"70056",6.827672,0,40505,0,0
"70057",39.00761,0,4840,0,0
"70058",13.20977,0,38695,0,0
"70062",7.762228,0,16583,0,0
"70065",8.500369,0,52046,0,0
"70067",13.15322,0,2669,0,0
"70068",55.93348,0,33353,0,0
"70070",111.7945,0,13298,0,0
"70071",2.626597,0,3415,0,0
"70072",21.65459,0,55586,0,0
"70075",3.399269,0,5574,0,0
"70076",2.971091,0,166,0,0
"70079",2.282168,0,3144,0,0
"70080",10.93262,0,1713,0,0
"70082",13.81548,0,419,0,0
"70083",237.0435,0,2489,0,0
"70084",15.28298,0,7050,0,0
"70085",46.42213,0,4878,0,0
"70086",23.66042,0,2077,0,0
"70087",12.68783,0,8123,0,0
"70090",50.35296,0,7102,0,0
"70091",604.585,0,361,0,0
"70092",4.945693,0,7389,0,0
"70094",40.7845,0,30604,0,0
"70112",.8720731,0,2553,0,0
"70113",1.016649,0,8276,0,0
"70114",5.598827,0,25202,0,0
"70115",4.452012,0,33789,0,0
"70116",1.404521,0,11737,0,0
"70117",6.257591,0,26468,0,0
"70118",5.371671,0,35662,0,0
"70119",4.505053,0,37851,0,0
"70121",4.319613,0,11503,0,0
"70122",8.043692,0,37369,0,0
"70123",9.010941,0,27089,0,0
"70124",7.713061,0,20516,0,0
"70125",2.343411,0,17739,0,0
"70126",11.91919,0,26574,0,0
"70127",7.719155,0,25239,0,0
"70128",6.029005,0,20014,0,0
"70129",134.1699,0,10531,0,0
"70130",2.588642,0,14286,0,0
"70131",14.96616,0,34376,0,0
"70139",.0049657,0,0,,0
"70163",.0038888,0,0,,0
"70301",295.5629,0,44428,0,0
"70339",82.21854,0,5499,0,0
"70340",.0513512,0,70,0,0
"70341",58.10492,0,4216,0,0
"70342",8.55225,0,4851,0,0
"70343",29.4232,0,5586,0,0
"70344",358.242,0,5754,0,0
"70345",107.5981,0,9778,0,0
"70346",56.30573,0,11739,0,0
"70352",3.958246,0,126,0,0
"70353",25.96563,0,1204,0,0
"70354",141.6991,0,4575,0,0
"70355",107.9576,0,1054,0,0
"70356",71.71449,0,2039,0,0
"70357",460.3843,0,2395,0,0
"70358",11.69083,0,760,0,0
"70359",9.526513,0,8910,0,0
"70360",65.687,0,29573,0,0
"70363",79.85011,0,25193,0,0
"70364",42.77977,0,31629,0,0
"70372",29.32204,0,2825,0,0
"70373",96.70552,0,7230,0,0
"70374",51.89985,0,7049,0,0
"70375",2.203908,0,67,0,0
"70377",227.9304,0,5024,0,0
"70380",78.24655,0,22282,0,0
"70390",161.5854,0,7479,0,0
"70391",.7733155,0,196,0,0
"70392",31.98998,0,8741,0,0
"70393",7.235375,0,831,0,0
"70394",89.0724,0,14851,0,0
"70395",49.05442,0,4259,0,0
"70397",46.29822,0,719,0,0
"70401",35.18183,0,18529,0,0
"70402",.086022,0,1917,0,0
"70403",43.17557,0,29999,0,0
"70420",51.58465,0,8386,0,0
"70422",170.4677,0,15019,0,0
"70426",122.7616,0,6047,0,0
"70427",150.2542,0,19258,0,0
"70431",73.13345,0,5703,0,0
"70433",49.77093,0,37173,0,0
"70435",106.3965,0,18417,0,0
"70436",3.944676,0,644,0,0
"70437",92.4605,0,8701,0,0
"70438",338.3196,0,18781,0,0
"70441",208.4708,0,4469,0,0
"70442",6.808445,0,68,0,0
"70443",77.71186,0,10362,0,0
"70444",252.3933,0,9565,0,0
"70445",119.3814,0,10341,0,0
"70446",85.44783,0,7232,0,0
"70447",33.98688,0,12890,0,0
"70448",24.69823,0,25344,0,0
"70449",70.00163,0,3844,0,0
"70450",74.63508,0,2674,0,0
"70451",.1798414,0,20,0,0
"70452",75.82105,0,12678,0,0
"70453",34.95019,0,808,0,0
"70454",163.34,0,28597,0,0
"70455",16.59875,0,936,0,0
"70456",32.64434,0,2258,0,0
"70458",24.67224,0,37128,0,0
"70460",39.71476,0,22815,0,0
"70461",53.28354,0,27953,0,0
"70462",81.86277,0,5114,0,0
"70463",.7195446,0,219,0,0
"70464",9.958837,0,608,0,0
"70465",4.939655,0,698,0,0
"70466",31.78242,0,9579,0,0
"70471",31.0815,0,21259,0,0
"70501",15.65681,0,32033,0,0
"70503",11.90206,0,31193,0,0
"70506",20.71411,0,42132,0,0
"70507",21.22669,0,16455,0,0
"70508",25.15008,0,38799,0,0
"70510",233.4725,0,25873,0,0
"70512",95.67416,0,10244,0,0
"70513",2.005942,0,295,0,0
"70514",5.273307,0,2185,0,0
"70515",74.32884,0,3321,0,0
"70516",39.43479,0,439,0,0
"70517",147.669,0,27365,0,0
"70518",41.92644,0,14137,0,0
"70519",3.514669,0,165,0,0
"70520",39.49939,0,19533,0,0
"70523",5.380735,0,882,0,0
"70524",3.801448,0,313,0,0
"70525",109.0918,0,13927,0,0
"70526",125.1286,0,18556,0,0
"70528",4.475981,0,2316,0,0
"70529",35.51611,0,12453,0,0
"70531",28.15846,0,1359,0,0
"70532",97.73784,0,2439,0,0
"70533",80.33344,0,7196,0,0
"70534",9.731434,0,892,0,0
"70535",151.4538,0,18070,0,0
"70537",5.893989,0,589,0,0
"70538",167.8868,0,13400,0,0
"70541",2.090772,0,389,0,0
"70542",196.8946,0,3585,0,0
"70543",73.5572,0,4771,0,0
"70544",107.999,0,11649,0,0
"70546",152.4481,0,16216,0,0
"70548",538.3171,0,10712,0,0
"70549",125.0339,0,4015,0,0
"70550",.3677526,0,53,0,0
"70552",18.23111,0,1770,0,0
"70554",115.4566,0,5583,0,0
"70555",49.5549,0,7860,0,0
"70556",6.695019,0,293,0,0
"70558",.1188948,0,0,,0
"70559",82.92171,0,2769,0,0
"70560",213.2521,0,41822,0,0
"70563",63.36418,0,19072,0,0
"70570",173.7832,0,39183,0,0
"70575",.0324345,0,103,0,0
"70576",1.124579,0,1134,0,0
"70577",61.28354,0,3858,0,0
"70578",113.7121,0,18311,0,0
"70580",.1491478,0,165,0,0
"70581",24.05561,0,729,0,0
"70582",147.6276,0,19562,0,0
"70583",27.75229,0,11177,0,0
"70584",35.51561,0,7955,0,0
"70585",.5962433,0,235,0,0
"70586",310.8739,0,19893,0,0
"70589",119.8678,0,3373,0,0
"70591",171.1789,0,5704,0,0
"70592",41.61247,0,23659,0,0
"70601",18.78825,0,31855,0,0
"70605",48.71754,0,35634,0,0
"70607",144.9642,0,27191,0,0
"70611",83.4571,0,21263,0,0
"70615",51.25296,0,13647,0,0
"70630",191.9838,0,2113,0,0
"70631",637.2638,0,463,0,0
"70632",107.1784,0,660,0,0
"70633",157.3698,0,7450,0,0
"70634",456.6121,0,26665,0,0
"70637",40.40656,0,779,0,0
"70638",28.83863,0,809,0,0
"70639",69.16765,0,421,0,0
"70640",1.16842,0,309,0,0
"70643",462.9394,0,193,0,0
"70644",13.67231,0,215,0,0
"70645",162.1347,0,1298,0,0
"70646",7.138417,0,638,0,0
"70647",182.2181,0,9364,0,0
"70648",198.3816,0,8835,0,0
"70650",1.798887,0,218,0,0
"70651",27.10254,0,330,0,0
"70652",100.4185,0,2183,0,0
"70653",275.8813,0,3389,0,0
"70654",22.70799,0,266,0,0
"70655",175.6904,0,2979,0,0
"70656",454.628,0,3961,0,0
"70657",145.3961,0,4811,0,0
"70658",88.5188,0,997,0,0
"70659",2.186262,0,1925,0,0
"70660",145.55,0,1570,0,0
"70661",173.8162,0,2321,0,0
"70662",21.51026,0,322,0,0
"70663",98.16032,0,27039,0,0
"70665",166.4382,0,11858,0,0
"70668",146.3664,0,7019,0,0
"70669",34.08456,0,9679,0,0
"70706",52.3494,0,23789,0,0
"70710",8.273926,0,4691,0,0
"70711",19.47661,0,4726,0,0
"70712",25.5194,0,3988,0,0
"70714",34.52295,0,20067,0,0
"70715",199.5563,0,1374,0,0
"70719",16.78942,0,4698,0,0
"70721",6.356635,0,1002,0,0
"70722",168.1353,0,5117,0,0
"70723",26.92164,0,1408,0,0
"70725",10.30391,0,1870,0,0
"70726",93.61639,0,55657,0,0
"70729",21.9677,0,747,0,0
"70730",69.00145,0,3584,0,0
"70732",42.01772,0,1341,0,0
"70733",10.67096,0,1556,0,0
"70734",31.12842,0,6760,0,0
"70736",3.796489,0,615,0,0
"70737",54.19281,0,43172,0,0
"70739",49.2535,0,14532,0,0
"70740",87.81406,0,1659,0,0
"70743",2.476058,0,121,0,0
"70744",105.225,0,5691,0,0
"70747",5.586054,0,174,0,0
"70748",80.11659,0,7153,0,0
"70749",26.6577,0,1515,0,0
"70750",132.7745,0,1386,0,0
"70752",9.471778,0,746,0,0
"70753",73.30804,0,1060,0,0
"70754",121.4431,0,12768,0,0
"70755",24.20577,0,2044,0,0
"70756",14.1035,0,513,0,0
"70757",49.13245,0,2940,0,0
"70759",46.67113,0,1451,0,0
"70760",38.55403,0,6357,0,0
"70761",62.2568,0,583,0,0
"70762",19.77985,0,959,0,0
"70763",12.09917,0,4391,0,0
"70764",167.4957,0,16143,0,0
"70767",150.4817,0,15445,0,0
"70769",49.09372,0,41072,0,0
"70770",20.63787,0,3166,0,0
"70772",14.13043,0,936,0,0
"70773",3.648505,0,259,0,0
"70774",77.65916,0,11090,0,0
"70775",324.7651,0,11121,0,0
"70776",36.06863,0,6043,0,0
